0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.3985765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.03202847,0,0.52669036,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.016014235,0,1,0,1,0.21708184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77935946,0,0,0,0,0
0,0,0,0,0.83629894,0.016014235,1,0.06405694,0,0.99288255,0,0,0,0,0,0,0,0,0,0,0,0,0.5836299,0,1,0,0,0,0,0
0,0,0,0,0,0.12811388,0,0.8967972,0,0,0.797153,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0.9679715,0.03202847,0,1,0.09430605,0,0.9786477,0.83629894,0,0,0,0,0,0,0,0,0,0,0,0.57295376,0,1,0,0,0
0,0,0,0,0,0,0.34163702,0,0,1,0.0569395,0,0.34519574,0.2064057,0.06405694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.9003559,0,0,0.9964413,0,0,0.41459075,0,0,0.8256228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.15302491,0,0.92348754,0,0,0.46619216,0.66903913,0,0.9982206,0,0,1,0.83985764,0.06405694,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0.4377224,0.23487544,0,0.8967972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.9786477,0,0,0,0,0,0,0,0,1,0.19039147,0,0.9982206,0,0,0,0.13523132,0,0,0,0,0,0,0,0,0
0,0,0.9644128,0.23131673,0,0,0,0,0,0,0,0,0.69572955,0,0,0.61209965,0,0,0.6903915,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0.19217081,0,0,0,0,0,0,0,1,0.06405694,0,0.9430605,0,0,0.727758,0,0,0.4733096,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0.06405694,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.7740213,0,1,0.19217081,0,0.9786477,0.03202847,0,1,0.13701068,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.8078292,0.77935946,0,0,0,0,1,0.38434163,0,0.76156586,0,0,0.772242,0,0,0.30960855,0,0,0,0,0,0,0,0
0,0,0,0,0.9982206,0.20284697,0,0.4733096,0.014234875,0,0,0,0,0.40213522,0,0,1,0,0,1,0.12455516,0,0,0,0,0,0,0,0,0
0,0,0,0.19217081,0,0.4163701,0.6743772,0,0.97508895,0,0,0,0.66548043,0,1,0.09252669,0,1,0.4377224,0,0.9679715,0,0,0,0,0,0,0,0,0
0,0,0,0.9145908,0.46619216,0,0.9857651,0,0,0.8807829,0.037366547,0,0.9430605,0,0,0.74377227,0.17081851,0,1,0.40569395,0,0,0,0,0,0,0,0,0,0
0,0.99288255,0.4644128,0,0.46975088,0,0,0.95729536,0,0,0.49466193,0,0,0.9822064,0,0,0.98932385,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.7758007,0,1,0.2455516,0,1,0.7758007,0,1,0.11743772,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0.6761566,0,1,0.38078293,0,1,0,0,0.6370107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.9661922,0.021352313,0,0.40569395,0,0,0.40213522,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.8113879,0,0.3505338,0.8024911,0,1,0.54092526,0,1,0.63879,0,0.9661922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.14768684,0,1,0.22953737,0,0.7010676,0.12811388,0,0.17793594,0.16548042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.44128114,0,0,0,0,0,0.9982206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.77935946,0,0,0,0,0.9786477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

