0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.4128114,0,0.9608541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.9964413,0,1,0.67793596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.2846975,0,0.9430605,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9003559,0,0,0,0,0,0
0,0,0,0,0,0.46975088,0.06405694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5480427,0,1,0,0,0,0,0,0
0,0,0,0,0.74377227,0,1,0,0,0.9839858,0.113879,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.48754448,0,0,0,0
0,0,0,0,0,0.24199288,0,0.93950176,0,0,0.8558719,0,0,0.8647687,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0.9982206,0,0,1,0,0,0,0,0,0.37010676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.010676157,0,0.46619216,0.31672597,0,1,0.61032027,0,1,0.2153025,0,0.97686833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.40213522,0.03202847,0,0.9839858,0.38434163,0,1,0.34875444,0,0.32562277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.95907474,0.46975088,0,0.980427,0,0,0,0,0,0,0,0,0.9946619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.911032,0,0,0,0,0,0,0,0,0.97508895,0.227758,0,0,0,0,0,0.9074733,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.9430605,0.46263346,0,1,0.06227758,0,1,0.08362989,0,0,0,0,0,0,0,0,0
0,0,0,0.9679715,0,0,0,0,0,0,0,0.9946619,0.20996441,0,0,0,0,0.49822065,0,0,0.8238434,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0.75266904,0,1,0.7117438,0,1,0,0,0.7918149,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10320285,0,0.85765123,0,0,0.38790035,0,0,0.29715303,0,0,0,0,0,0,0
0,0,0,0,0,0.9946619,0.035587188,0.0017793594,1,0,0,0,0,0,0.40213522,0,0,0.9501779,0,0,1,0.12455516,0,0,0,0,0,0,0,0
0,0,0,0.9644128,0.19217081,0,0.4483986,0.772242,0,0,0,0,0,0.67793596,0,0.9982206,0,0,1,0.6619217,0,0.9786477,0,0,0,0,0,0,0,0
0,0,0,0,0.85409254,0.29181495,0,1,0.5854092,0.0017793594,0,0,0,0.71530247,0,0,0.7953737,0,0,0.9430605,0.18327402,0,0,0,0,0,0,0,0,0
0,0,0.99288255,0,0,0.46975088,0,0,0.8932384,0.12633452,0,1,0,0,0.8256228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.4341637,0,1,0.8451957,0,0.5124555,0.6530249,0,0.95907474,0.035587188,0,0.85765123,0.23131673,0,0.9644128,0,0,0,0,0,0,0,0,0,0,0
0,0,0.5854092,0,1,0.113879,0,1,0.35231316,0,0.9982206,0,0,0.39679715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.9288256,0.0035587188,0,0.9323843,0.110320285,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0.71708184,0,0.3469751,0.9964413,0,0.51067615,0.88967973,0,0,0.48754448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.76156586,0.4341637,0,1,0.3950178,0,1,0.26156583,0,0.9430605,0.06405694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0035587188,0,0.34875444,0,0,0,0.5160142,0,0.9982206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.98932385,0.74733096,0,0,0.8096085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

