0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.37010676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0.25266904,0,0,0,0,1,0.12811388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0.77935946,0,0,0,0,0,0,0,0,0,0,0.45907474,0.797153,0.06405694,0,0,0,0,0
0,0,0,0,0.64768684,0,1,0.19217081,0,1,0.03202847,0,0.78291816,0,0,0,0,0,0,0,0,0,0.93950176,0,0.34875444,0,0,0,0,0
0,0,0,0,1,0,0,0.81850535,0,0,0.48754448,0,0,0.8078292,0,0,0,0,0,0,0,0,1,0.25622776,0.13523132,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0.9786477,0,0,0,0.0071174377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.5676157,0,1,0.06405694,0,1,0.29181495,0,0,0.41103202,0,0.980427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.97153026,0.010676157,0,0.6761566,0,0,0.886121,0.12455516,0,1,0.27046263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.9644128,0,0,0.98932385,0,0,0,0,0,0.9822064,0,0,0.4128114,0,0,0.9608541,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.9145908,0,0,0,0,0,0,0,0,0,0.90213525,0,1,0.16903915,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.82206404,0.4128114,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6725979,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.2455516,0,0,0,0,0,0,0,0,0.57295376,0,0.37366548,0,0,0.95729536,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0.9679715,0,1,0.6067616,0,0.9982206,0.085409254,0,1,0.5355872,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.50711745,0,0,0,0.36298934,0,1,0,0,1,0.044483986,0,1,0.841637,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.9982206,0.13167259,0,0.9466192,0,0,0,0.0035587188,0,0.9822064,0,0,0.46619216,0,0,0.5017794,0.0071174377,0,0,0,0,0,0,0,0
0,0,0,0,0.54626334,0,0.40569395,0.30071175,0,0.9039146,0,0,0,0.0569395,0,1,0.5747331,0,1,0.76690394,0,0.99288255,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0.886121,0.06049822,0,0.4733096,0,0,0.6903915,0,0,0.9430605,0.03202847,0,0.74377227,0.19039147,0,0,0,0,0,0,0,0,0
0,0,0.46619216,0,0,0,0,0,0.96263343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.6548043,0,1,0.6192171,0,1,0,0,0.9786477,0.09608541,0,0.9857651,0.4039146,0,0.9822064,0.60854095,0,0.99288255,0,0,0,0,0,0,0,0,0,0,0
0,0.85231316,0.02846975,0,1,0.0017793594,0,0,0,0,0.12811388,0,0,0.9430605,0.08718861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0035587188,0,0.37366548,0,0,1,0,0,0.9679715,0,0,0.50711745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.83629894,0.0017793594,1,0.8380783,0,1,0.2241993,0,0.9501779,0,0,0,0.67793596,0,0.9964413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.29537368,0,1,0,0,1,0.03914591,0,0,0,0,0.8291815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0017793594,0.9679715,0.0035587188,0,0.37188613,0.12633452,0,0.9964413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0.72064054,0,1,0,0,0.46975088,0.4252669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.5302491,0,0.8149466,0,0,0,0,0,0.90925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.20284697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

